Temperature,Humidity,Gas_Value,Fire_Hazard
53.52,32.91,1169.25,1
44.27,24.79,966.13,1
41.46,70.65,106.52,0
48.51,31.6,1069.68,1
51.89,21.06,1113.82,1
35.53,63.61,715.58,0
31.06,24.71,295.03,0
43.06,41.12,118.2,0
40.43,82.7,624.03,0
27.03,58.12,0.99,0
18.31,25.24,114.82,1
44.21471298658725,28.182627237972252,928.4770971349534,1
36.95783819950719,18.910874138518817,2.1716570638661423,1
17.74,36.35,41.85,0
41.09,17.93,634.08,1
15.35,26.69,559.68,0
45.6,13.85,915.85,1
31.96,54.26,563.84,0
16.22,68.94,445.74,0
43.85,28.95,1091.11,1
25.62,87.21,56.45,0
52.21,19.47,888.68,1
57.4,7.17,953.47,1
17.19,89.54,221.49,0
20.08,78.9,722.33,0
52.53,28.66,1165.46,1
56.92,19.04,849.36,1
45.31,33.99,875.29,1
30.85,88.05,638.9,0
47.33,7.95,615.98,1
46.11,32.58,668.25,1
40.59,33.79,232.88,0
37.03,28.75,219.9,0
49.01,7.88,965.65,1
41.754287135758666,26.36405482984557,461.83164724045696,0
50.06,12.45,889.3,1
57.24,30.33,973.05,1
23.91,37.85,311.12,0
38.22,71.54,455.16,0
39.37,70.28,242.7,0
48.95,33.39,1148.97,1
42.24,12.0,869.92,1
47.71,5.25,999.46,1
43.21,7.92,875.8,1
32.16,81.32,417.01,0
57.29,10.07,944.92,1
48.44,7.31,941.81,1
41.98,27.73,1166.98,1
56.11,7.83,873.99,1
36.58,88.55,320.36,0
48.16,24.68,785.46,1
41.76,25.58,1117.74,1
54.78,20.72,858.0,1
44.13,64.93,654.29,0
25.79,80.12,213.07,0
40.69,58.17,545.92,0
26.85,24.26,304.76,0
15.86,26.98,746.75,0
58.06,30.05,1076.36,1
22.05,20.76,192.26,0
28.23,35.59,72.48,0
51.74,12.7,1113.92,1
22.74,87.28,176.97,0
36.27,73.4,138.6,0
36.24,71.3,799.68,0
17.36,63.42,35.92,0
43.09,6.59,852.48,1
55.13,15.8,1057.32,1
45.6,19.19,1079.61,1
41.14,71.82,456.91,0
35.76,49.88,222.92,0
40.58,41.34,655.57,0
26.75,82.18,649.01,0
17.92,41.63,187.78,0
51.06,13.19,976.95,1
18.94,88.25,314.12,0
54.16,15.71,633.67,1
51.11,7.21,1090.02,1
15.75,83.38,658.28,0
37.96,33.8,799.79,0
31.19,76.5,724.42,0
47.31,19.88,1017.07,1
34.91,87.98,81.66,0
52.35,22.54,1152.7,1
33.55,27.93,550.6,0
16.61,23.0,19.29,0
41.22,25.43,1065.12,1
52.42,10.27,1058.01,1
18.62,24.46,39.71,0
33.73,49.13,631.6,0
50.04,28.94,717.58,1
28.56,74.83,342.56,0
52.16,8.06,1021.42,1
40.15,48.16,515.92,1
51.28,5.71,689.82,1
28.55,39.75,556.86,0
30.68,58.64,299.89,0
39.64891196855435,85.24904155242787,610.1328527598921,0
35.91,74.17,83.21,0
49.25,6.38,1064.78,1
56.15,5.82,729.15,1
47.41,28.72,672.46,1
15.72,81.75,731.64,0
15.53,52.78,120.03,0
56.0,13.97,869.49,1
59.63,29.8,867.04,1
36.39,89.18,474.37,0
41.95,34.13,650.99,1
44.7,12.42,1198.99,1
45.46595134025667,47.338265286260786,205.08117877776718,0
43.41,5.69,1078.96,1
36.44,62.52,492.92,0
45.12,7.26,1069.11,1
48.87,32.21,776.28,1
50.19,28.64,914.92,1
33.31,48.15,171.69,0
21.98,30.32,276.37,0
42.84,21.12,806.39,1
16.93,24.23,602.43,1
27.4,24.77,358.68,0
23.85,83.12,797.94,0
53.05,19.85,1164.3,1
59.88,18.9,704.16,1
42.54,23.38,786.43,1
35.84,81.59,128.58,0
54.89,14.24,1173.94,1
25.35,41.17,207.17,0
16.71,41.88,766.52,0
33.34,31.55,463.74,0
26.42,75.54,46.16,0
35.34,62.04,339.1,0
57.02,19.78,924.16,1
55.83,19.78,935.27,1
57.92,11.46,1090.37,1
27.93,89.61,723.45,0
59.77,10.1,1182.67,1
37.18,44.34,211.68,0
53.0,14.54,1123.64,1
47.51,24.12,1133.6,1
36.37,39.78,572.69,0
55.23,21.85,693.23,1
42.53,7.91,642.09,1
34.24,79.05,629.9,0
54.1,14.27,38.2722160427296,1
27.32,45.69,638.27,0
49.5,13.59,779.98,1
58.6,23.7,648.78,1
27.85,83.03,247.74,0
58.28,8.79,1164.27,1
34.79,24.2,362.85,0
44.73,17.85,1133.11,1
40.87,66.89,534.52,0
19.41,71.69,555.88,0
59.37,30.07,1072.61,1
33.81,88.65,336.03,0
35.15,25.09,75.54,0
51.46,6.87,1125.66,1
37.56,48.66,67.51,0
43.76,45.1,255.35,1
55.52,17.65,937.42,1
35.09,34.92,17.23,0
15.29,31.72,79.7,0
36.7,30.32,48.01,0
26.76,48.98,158.48,0
48.12900873732025,15.46374804968816,813.5445680728883,1
41.07,47.99,762.51,1
39.86,32.0,443.51,0
39.6,39.08,357.33,0
49.73,29.02,909.35,1
41.98,27.72,1146.83,1
47.81,7.18,846.27,1
41.38,51.43,378.33,0
41.77,32.4,1072.03,1
46.64,5.27,1156.1,1
15.52,37.99,637.9,0
27.15,66.1,310.81,0
56.77,30.5,792.69,1
46.15,30.92,786.38,1
38.84,27.23,234.31,0
15.12,24.42,501.77,0
41.19,8.13,796.77,1
43.51,53.39,461.14,0
54.04,19.01,819.67,1
44.71,19.63,1079.95,1
34.81,67.1,52.37,0
44.13,71.17,53.93,0
59.05,12.93,1071.34,1
33.18,32.44,215.77,0
38.03,33.3,630.28,0
16.64,46.9,118.39,0
43.23,19.69,878.06,1
23.21,72.68,348.16,0
38.22,74.06,287.79,0
46.63,27.14,1136.91,1
57.99,21.87,994.08,1
23.26,66.61,99.45,0
46.07,27.71,613.11,1
36.68,80.71,367.54,0
30.66,26.16,49.46,0
38.42,70.87,74.1,0
18.91,28.74,49.16,0
30.03,78.47,224.14,0
42.92,62.79,706.53,0
43.87,25.51,841.46,1
23.09,55.16,653.0,0
29.53,73.76,25.4183066044395,0
36.58,57.84,519.28,0
15.86,83.44,426.16,0
31.12,68.08,405.66,0
47.16,30.71,927.8,1
42.34,46.91,618.29,0
15.21,54.25,114.78,0
40.56,80.47,287.71,0
55.78,16.26,940.73,1
48.63,13.42,713.05,1
56.65,25.89,1012.87,1
40.23,60.3,205.25,0
58.28,30.25,776.11,1
18.27,38.62,226.39,0
42.95,83.32,488.92,0
36.49,49.44,224.16,0
50.07,16.05,815.53,1
43.62,46.49,305.95,0
43.58,41.64,219.89,0
33.46,33.9,392.83,0
50.28,19.36,1059.88,1
43.96,30.22,886.5,1
49.75,22.33,725.44,1
45.19,29.23,1189.97,1
53.290034839983456,8.185925342413706,1234.4026945439693,1
27.03,65.02,539.25,0
51.29,24.53,852.75,1
50.71,21.25,1105.16,1
41.66,13.31,1098.82,1
36.63,84.36,301.36,0
41.48,74.56,396.3,0
28.05,57.68,407.42,0
41.71,30.66,607.57,1
42.43,31.4,315.01,0
54.63,27.92,1007.55,1
54.6,15.35,852.38,1
44.45,62.67,143.51,0
54.67,19.11,669.32,0
38.36,24.62,435.41,0
43.88,19.23,825.65,1
59.0,11.13,807.32,1
37.6,23.27,421.28,0
27.43,24.08,193.77,0
49.49,12.31,1173.96,1
43.21,13.79,1016.7,1
46.61,11.83,942.25,1
54.2,15.15,690.79,1
30.43,33.75,233.01,0
25.77,75.12,22.53,0
20.61,47.6,439.24,0
40.15,20.25,148.9,0
46.76,20.88,626.44,1
54.73,6.64,962.84,1
43.65,13.28,807.92,1
44.99,29.7,975.89,1
37.11,26.28,384.67,0
42.61,64.79,377.42,0
16.98,61.54,514.1,0
59.54,29.23,823.49,1
20.6,27.81,463.62,0
16.959477265538183,30.364870555889766,733.9091153764446,0
52.92,24.92,1198.98,1
41.47,72.06,715.59,0
59.18,20.92,923.47,1
53.91,25.85,23.079765489465643,0
24.02,34.66,542.9,0
34.53,84.9,746.1,0
42.62,48.72,498.65,0
42.62,37.33,713.0,0
22.19,74.11,215.49,0
52.85,9.92,1184.39,1
28.32,57.23,748.02,0
44.97,66.81,764.95,0
31.65,32.4,169.27,0
50.51,10.8,723.24,1
54.73,18.83,784.15,1
56.63,9.49,1085.21,1
15.01,53.68,162.57,0
36.28,58.35,2.62,0
48.34,21.51,681.41,1
51.13,10.84,757.92,1
26.79,78.65,539.47,0
43.07,8.03,1018.99,1
21.9,83.48,519.04,0
25.19,64.82,87.94,0
54.1,29.55,750.69,1
46.32,31.44,643.65,1
42.54,84.44,35.52,0
56.35,20.0,966.31,1
57.32,28.92,847.5,1
58.66,6.09,678.98,1
19.46,36.11,462.8,0
24.08,20.79,30.45,0
25.92,29.27,165.39,0
53.96,8.3,1125.24,1
25.46,73.97,29.89,0
49.7,26.7,1144.36,1
54.64723282120383,5.5339266331992345,1084.7261790886264,1
50.04,22.81,931.25,1
57.56,23.29,703.84,1
55.33,17.75,943.41,1
41.95,18.21,1008.36,1
49.97,8.46,736.97,1
48.09,13.67,54.56960755331153,1
36.29,88.99,714.52,0
20.68,48.0,783.98,0
41.58,31.29,1191.59,1
41.77,47.59,32.8,0
36.8,40.53,668.28,0
28.64,50.87,497.43,0
30.33,35.03,242.17,0
30.51,67.48,576.55,0
30.77,35.26,345.39,0
56.63,13.97,763.44,1
58.03,31.81,750.38,1
16.5,21.69,346.05,0
34.85,80.67,76.7,0
41.82,89.61,486.02,0
59.79,21.69,615.99,1
50.2,30.14,719.39,1
21.97,70.55,478.15,0
42.25,63.22,646.79,0
58.24,19.11,740.8,1
50.14,10.81,812.13,1
58.3,30.53,41.773817644376265,0
59.73,15.09,837.16,1
22.11,65.15,627.95,0
33.67,66.25,551.13,0
35.32,22.39,288.79,0
56.59,29.46,686.76,1
25.85,84.6,585.52,0
26.42,66.15,597.33,0
30.77,73.5,414.03,0
43.48,24.36,728.36,1
24.88,23.39,438.03,0
24.14,82.48,148.44,0
44.54,24.34,965.38,1
54.2,6.26,1048.01,1
59.43,30.45,854.39,1
49.33,21.21,1125.93,1
45.42,12.7,668.93,1
45.4,11.21,1170.67,1
22.55,60.24,387.03,0
51.52,25.11,630.96,1
59.06,6.63,847.73,1
42.91,69.37,76.61,0
20.61,71.66,636.5,0
56.36,24.2,774.35,0
50.86,24.67,969.43,1
18.68,63.42,403.02,0
20.73,66.91,101.98,0
53.71301408086956,5.465472961117109,790.0730312908571,1
35.96,34.81,768.04,0
46.36,11.91,1066.34,1
49.3,26.09,848.77,1
40.46,21.23,237.03,0
25.25,35.31,657.99,0
43.53,25.36,937.58,1
26.01,87.97,326.7,0
26.75,71.14,407.85,0
36.4,87.78,97.62,0
45.94,19.31,637.21,1
28.62,85.87,464.6,0
19.23,83.55,795.92,0
27.53,70.52,185.83,0
48.7,23.81,1126.89,1
46.15,13.41,993.24,1
24.12,30.54,346.61,0
27.55,68.16,77.95811667746075,0
51.1,21.63,677.75,1
51.09,7.1,955.33,1
38.1,78.8,629.04,0
47.18,19.64,967.77,1
44.08,27.35,1090.46,1
38.03,74.61,735.81,1
28.82,84.91,568.13,0
24.67,83.06,462.68,0
56.08,29.54,846.0,1
41.69,9.17,1025.53,1
53.78,19.06,811.07,1
24.53,69.45,341.36,0
15.87,74.29,625.65,0
48.59,31.3,968.61,0
45.50274565622682,6.8532742647920895,677.2586558952335,1
26.79,48.9,509.97,0
50.26,6.35,661.43,1
31.4,62.44,687.59,0
21.25,32.46,102.19,0
24.44,56.26,298.19,0
57.92,27.79,850.59,1
27.97,79.6,105.9,0
30.21,40.71,93.83,0
31.92,21.28,316.12,0
41.03,66.76,634.74,0
20.14,45.15,461.1,0
51.44,21.72,1104.43,1
44.88,16.12,900.03,1
57.56,20.83,739.91,1
44.46,32.57,866.11,1
35.87,58.12,652.01,0
30.31,23.69,324.28,0
54.6,13.4,691.65,1
18.93,67.78,285.85,0
21.45,23.43,663.47,0
48.86,14.04,704.58,1
51.56,25.17,1127.86,1
45.17,9.01,1149.39,1
57.71,14.66,808.24,1
22.16,38.66,740.59,0
58.8,20.61,976.36,1
42.15,11.54,1011.83,1
43.37,28.8,671.67,1
54.07,26.37,677.33,1
48.27,20.39,1198.43,1
32.73,63.91,14.15,0
21.88,54.29,243.81,0
50.21,27.04,1141.76,1
44.58,20.44,1144.14,1
23.52,64.94,181.8,0
15.18,65.61,475.16,0
53.05,29.93,1116.65,1
49.2,8.66,830.04,1
43.43,15.63,953.62,1
46.66,24.71,696.92,1
35.78,56.29,567.22,0
39.87,47.65,267.2,0
43.11,49.6,99.84,0
41.51,17.99,661.04,1
30.45,79.32,687.85,0
38.17,39.95,560.53,1
29.84,70.13,395.95,0
31.43,64.03,96.49,0
50.39,17.85,678.51,1
36.91,78.22,47.63,0
45.27,11.89,688.2,1
21.63,32.26,407.62,0
56.28,10.48,1182.81,1
47.66,19.3,808.47,1
55.85,22.38,749.87,1
51.85,25.71,719.84,1
42.43,6.29,814.78,1
23.93,67.84,355.24,0
53.24,12.62,1195.16,1
58.8,17.32,783.92,1
48.57,26.22,678.02,1
23.02,83.19,145.73,0
17.88,33.66,461.52,0
48.68,29.3,856.89,1
19.77,35.38,508.98,0
53.92,14.19,710.55,1
30.43,77.84,388.65,0
38.7,47.7,373.86,0
30.91,79.16,771.83,0
27.41,35.19,75.38,0
15.23,88.86,341.28,0
30.01,43.2,777.15,0
56.45,20.82,1049.29,1
36.38,59.88,506.79,0
32.74,49.91,313.58,0
27.58,89.54,444.7,1
59.05,12.49,1028.11,1
54.91,22.78,789.56,1
16.55,37.33,179.5,0
20.93,26.87,742.36,0
28.52,71.19,440.8,0
22.57,25.27,431.33,0
26.69,34.52,470.22,0
55.64,32.49,1149.37,1
57.54,6.14,870.62,1
23.44,47.44,23.05,1
18.49,77.3,673.28,0
59.41,25.96,1125.12,1
31.82,24.77,680.34,0
37.39,69.97,512.93,0
28.5,32.74,583.28,0
17.7,50.99,103.62,0
16.07,26.67,192.03,0
59.59,11.25,1132.98,1
30.07,72.81,798.06,0
57.04,14.54,715.93,1
27.02,86.37,742.11,0
17.94,63.75,19.056124028573663,0
49.6,18.76,673.85,1
57.31,7.68,903.69,1
25.76,21.84,659.45,0
28.17,29.56,516.25,0
39.88,46.7,768.45,0
50.83,6.46,789.41,1
16.66,56.21,339.58,0
35.6,35.9,163.3,0
15.23,84.44,676.57,0
16.89,21.6,594.06,0
48.91,18.84,1088.62,1
29.96,57.19,795.54,0
41.93,23.25,682.74,1
54.47,5.85,712.75,1
30.09,66.82,430.01,0
44.78,63.53,246.0,0
45.57,25.24,11.061056130502978,1
37.38,89.8,324.73,0
30.64,31.21,652.0,0
59.35,7.43,884.65,1
39.76,20.45,59.74,0
28.19,29.89,269.01,0
39.16,23.96,157.8,0
32.08,44.28,160.91,0
49.88,18.28,835.83,1
50.93,6.28,1118.46,1
44.79,12.51,1147.43,1
38.1,61.58,410.55,0
43.82,50.31,520.27,0
46.37,15.38,951.38,1
55.01,13.8,604.39,1
22.02,71.49,32.52762092417024,0
50.28,13.27,749.97,1
43.71,20.56,1122.89,1
46.99,30.13,1065.41,1
42.41,23.69,1036.62,1
42.65,32.56,1048.29,1
42.24,8.68,1154.56,1
48.22,7.46,926.58,1
46.84,22.67,970.16,1
38.43,27.47,224.18,0
16.89,20.42,6.72,0
36.98,67.59,80.53,0
24.62,22.78,782.21,0
26.43,71.5,655.26,0
45.85,22.85,1131.0,1
26.07,70.76,145.97,0
41.54,18.07,1160.17,1
49.71,19.07,843.39,1
25.28,54.97,429.85,0
48.94,31.68,684.72,1
45.55,17.59,1195.23,1
46.69,27.83,782.35,1
55.46,10.73,985.64,1
40.73,44.08,606.26,0
57.57,8.95,997.97,1
32.18,75.51,63.06,0
54.84,16.65,660.58,1
53.63,24.31,1029.69,1
41.11,5.29,946.48,1
30.41,87.41,747.87,0
56.42,26.73,1056.74,1
42.87,14.18,664.1,1
59.3,15.43,914.9,0
49.98,9.07,729.14,1
41.1,9.66,754.59,1
56.787394800633834,31.213428216063715,1220.2738794747645,1
43.88740912807348,27.067191984295064,1241.6120429259531,1
59.54,5.04,840.18,1
53.78,31.25,1198.59,1
43.68,28.67,818.67,1
46.54,32.2,948.45,1
44.35,26.52,789.4,1
53.82,8.34,958.1,1
22.33,23.45,148.15,0
41.87,77.86,486.17,0
42.16,46.15,365.96,0
46.49,9.44,628.51,1
38.41,63.68,192.6,0
53.09,26.01,998.94,1
17.34,43.0,519.12,0
30.79,25.86,432.48,0
47.41,7.72,913.24,1
30.17,49.9,400.65,0
50.73,16.56,1195.21,0
31.52,46.04,250.57,0
27.81,49.52,720.97,0
39.66,59.04,98.3985988644394,0
52.11,10.78,855.79,1
52.62,28.7,778.97,1
32.46,57.18,378.39,0
56.75,6.14,921.84,1
45.06,7.4,839.43,1
55.94,9.69,1089.19,1
46.05,12.69,1052.53,1
45.67,21.24,638.78,1
52.29,29.2,920.98,1
34.22,71.73,513.49,0
23.75,39.34,748.42,0
47.79,22.82,767.82,1
41.89,15.69,1021.74,1
42.15,40.47,11.08,0
40.99,30.3,668.82,1
47.47,6.9,1046.5,1
24.91,44.95,523.12,0
48.38,32.05,755.64,1
36.42,58.14,85.37,1
18.54,42.13,218.53,0
42.95,18.47,1128.29,1
45.17,25.38,742.92,1
44.31,20.79,1160.56,1
50.91,20.63,25.289627349037136,1
26.83,61.1,483.19,0
25.4,79.63,493.38,0
59.2,5.99,993.1,1
49.63,12.32,1057.42,1
38.32,60.49,182.9,0
17.2,62.57,781.05,0
30.23,26.52,490.36,0
46.11,8.49,764.58,1
26.76,25.68,531.49,0
23.38,44.36,645.95,0
18.53,85.21,674.9,0
23.29,82.33,398.07,0
48.43,7.81,1005.52,1
17.91,87.7,268.35,0
29.44,21.27,127.05,0
16.34,64.88,326.63,0
34.56,65.87,6.8,0
50.13,23.48,1013.22,1
41.15,33.37,1134.85,1
18.12,68.08,76.17,0
15.29,67.2,772.32,0
28.08,22.56,84.87193289276142,0
44.45,38.02,232.62,0
37.88,73.79,209.45,0
26.63,45.12,88.65,0
39.29,87.26,423.49,0
27.84,34.92,681.79,0
16.9,62.81,709.76,0
45.1,21.4,1065.89,1
16.69,73.03,487.56,0
29.59,78.21,9.0,0
57.84,8.01,1166.62,1
41.62,28.13,811.34,1
31.12,71.95,399.63,0
56.26,15.6,933.75,1
58.01,30.97,692.71,1
44.3,9.17,824.58,1
50.61,17.21,725.53,1
42.35,30.75,893.65,1
35.12,31.04,382.13,0
48.04,28.79,969.25,1
42.11,37.23,771.84,0
20.22,29.39,192.82,0
43.92,32.37,993.81,1
38.4,56.33,666.45,0
41.25,12.3,901.24,1
44.61,26.37,659.5,1
42.62,11.13,952.86,1
51.79,20.86,1158.83,1
40.51,77.98,139.97,0
34.09,78.11,364.29,0
49.85,33.53,857.29,1
41.85,22.75,925.19,1
43.1,5.2,656.84,0
49.95,32.07,884.8,1
58.45,13.58,916.98,1
52.35,11.3,751.4,1
41.55,20.91,527.66,0
57.96,32.27,823.33,1
18.72,39.46,189.84,0
48.96,22.51,864.26,1
44.72,19.75,1044.28,1
43.82,30.33,678.16,1
53.7,8.79,928.67,1
40.86,42.71,11.52,0
17.3,81.77,262.97,0
39.58,40.1,389.75,0
54.22,18.13,919.73,1
22.58,89.78,797.92,0
42.64,76.98,572.93,0
22.82,32.69,440.23,0
43.18,15.22,806.22,1
26.15,80.94,531.94,0
31.33,81.6,138.74,0
44.71,30.49,603.1,1
51.0,25.98,961.66,1
57.51,17.48,615.96,1
45.95,21.24,956.37,0
22.87,68.67,411.25,0
27.76,87.96,649.57,0
54.2,20.3,731.74,1
44.12,16.56,1055.5,1
56.53,12.81,1171.0,1
46.19,9.39,865.33,1
22.66,53.07,434.25,0
46.92,19.2,740.05,1
29.31,63.6,28.39,0
39.69,87.96,661.25,0
34.84,22.68,414.99,0
52.69,33.28,862.37,1
57.81,7.93,728.54,1
49.27,9.92,714.81,1
43.55,24.12,1057.24,1
21.05,87.95,42.91,0
27.87,53.06,100.71,0
58.89,32.4,852.99,1
38.97,32.65,344.45,0
25.05,47.93,672.76,0
32.31,73.84,129.17,0
32.53,73.42,263.55,0
18.14,21.86,236.06,0
32.11,48.3,733.16,0
43.46,84.42,208.53,0
46.46,11.93,919.88,1
32.95,86.53,599.41,0
59.07,28.16,640.31,1
36.47,37.0,327.72,0
41.87,26.08,978.82,1
21.76,39.02,793.65,0
47.71,11.36,824.71,1
24.74,87.36,483.09,0
30.23,35.63,799.15,0
47.14,15.93,609.67,1
38.17,50.7,426.18,0
50.71,29.97,645.43,1
48.24,16.21,784.69,1
57.26,26.74,1192.8,1
58.41,26.02,1002.3,1
34.15,87.87,646.83,0
53.52,18.53,1102.32,1
42.97,61.82,676.25,0
37.59,41.16,167.14,0
36.74,79.18,353.7,0
56.27,28.8,949.32,1
24.65,43.78,355.51,0
45.48,7.56,607.57,1
50.69,17.58,1063.91,1
20.6,26.89,243.58,0
52.46,13.3,1191.6,1
52.69,28.41,663.22,1
55.02,30.23,1144.47,1
43.25,77.25,455.78,0
39.53,79.41,562.07,0
32.41,37.81,427.88,0
56.82,15.55,1013.81,1
44.79,9.88,788.28,1
23.66,22.35,439.08,0
38.87,22.47,727.88,0
37.93,21.64,417.23,0
41.13,71.02,366.08,0
40.4,81.64,347.14,0
51.06,32.21,703.17,1
24.57,45.9,264.23,0
24.81,60.89,300.61,0
41.67,59.25,523.23,0
43.62,19.39,1063.02,1
42.44,86.61,383.48,0
44.4,17.54,928.41,1
35.52,70.93,771.48,0
44.26,21.01,161.36,0
42.04,33.77,958.14,1
40.98,36.79,756.57,0
37.47,82.28,721.18,0
50.84,21.5,720.64,1
54.25,17.12,1021.97,1
16.82,33.04,639.13,0
31.05,59.45,402.83,0
42.82,36.48,418.75,0
22.73,37.4,742.74,0
37.76,80.2,729.76,0
48.74,12.32,1008.24,1
33.12,34.06,281.13,0
41.61,88.84,373.01,0
16.46,26.16,314.55,0
35.13,41.07,671.05,0
50.63,20.9,986.9,1
59.64,23.15,1031.09,1
37.66,51.92,779.25,0
38.71,52.35,532.82,0
52.15,8.78,797.83,1
45.57,10.62,638.76,1
48.68,6.43,627.69,1
35.97,75.48,478.78,1
27.31505048157917,56.58456968815405,176.4830166908291,0
54.99,14.1,764.48,1
43.54,13.15,935.04,1
27.87,34.95,292.04,0
48.51,29.26,731.38,1
56.18,24.61,699.68,1
32.46,51.94,765.31,0
41.96,22.67,988.31,1
18.44,30.54,501.8,0
20.15,66.21,83.06,0
41.92,20.7,710.55,1
28.89,25.17,790.4,0
44.78,15.25,783.66,1
45.05,33.93,1174.99,1
41.1,10.79,1184.95,1
51.99,5.0,1181.77,1
49.75,12.98,814.72,1
37.18,37.76,399.39,0
30.69,54.53,295.18,0
42.99,23.93,780.72,1
56.8,30.02,663.6,1
52.38,32.51,717.4,1
15.62,57.21,505.04,0
44.3,21.1,920.93,1
49.33,6.09,765.05,1
49.82,26.23,651.77,1
58.75,25.0,1151.47,1
25.5,43.96,729.5,0
33.11,45.81,492.59,0
57.41056225416576,22.234259020085872,561.0655829831766,1
51.65,15.59,1043.45,1
21.06,64.74,339.89,0
45.94,8.72,704.75,1
42.09,29.09,541.69,0
54.95,17.56,1174.0,1
50.97,14.34,744.84,1
24.32,62.32,99.97,0
48.07,31.53,608.36,0
23.82,84.15,108.49,0
55.22,6.7,1104.36,1
41.97,24.51,75.81755223840145,1
50.64,33.61,726.04,1
52.85,12.36,732.86,1
36.88,27.57,133.47,0
39.97,31.89,660.91,0
44.3,88.88,212.78,0
25.09,69.87,546.9,0
21.19,20.19,224.32,0
45.44,21.73,1139.32,1
43.66,21.17,1001.78,1
49.73,27.58,988.44,1
44.51,63.64,493.38,0
57.71,15.44,729.71,1
26.53,58.03,244.17,0
54.32,26.45,818.55,1
29.71,46.06,535.59,0
16.76,54.45,163.52,0
42.14,5.43,978.11,1
51.13,12.19,724.7,1
46.78,6.2,605.17,1
28.36,33.7,320.69,0
42.71,29.1,605.63,1
44.47,39.92,87.61,0
48.35,10.56,1024.21,1
54.42,24.26,1071.41,1
52.92,29.13,1030.87,1
48.2,31.46,1088.36,1
36.01,22.88,645.67,0
51.93,19.8,1040.58,1
48.86,12.1,1056.36,1
21.98,61.12,233.2,0
36.17,77.6,407.35,1
55.48,30.36,820.75,1
34.3,73.66,525.74,0
20.55,42.99,698.3,1
51.09,10.78,850.13,1
51.23,30.65,1155.81,1
25.85,76.32,249.29,0
57.2,14.26,628.77,1
42.42,52.02,473.55,0
42.03,23.39,215.45,0
49.63,13.13,1016.87,1
24.64,88.39,7.38,0
55.82,7.89,726.63,1
38.69,47.55,72.45,0
53.63,22.55,860.84,1
21.79,67.96,189.29,0
34.03,27.08,97.12,0
43.65,27.46,1090.68,1
19.3,49.01,499.87,0
52.81,23.5,815.01,1
38.23,46.21,74.51,0
18.94,29.81,576.46,0
42.68,26.83,1196.03,1
50.56,16.81,905.96,1
47.04,6.63,1134.51,1
36.43,70.78,765.68,0
38.55,78.21,83.62,0
55.92,5.08,926.68,1
52.77,15.78,632.95,1
44.57,10.72,613.18,1
44.07,83.1,34.68,0
29.38,75.75,435.18,0
43.03,28.34,673.79,1
58.71,8.94,845.68,1
48.8,32.78,609.38,1
44.23,28.29,906.43,1
44.0,52.62,582.05,0
21.7,37.51,487.33,0
53.51,32.48,1127.71,1
37.02,50.28,470.83,0
42.4,14.55,777.49,1
37.98,29.51,364.01,0
41.57,22.57,652.31,1
45.72,32.28,1023.32,1
43.25,83.01,225.56,0
46.29,14.15,725.82,1
59.77,24.41,984.09,1
20.94,22.36,418.15,0
31.29,23.78,479.71,0
16.53,61.49,166.67,0
47.8,31.58,833.32,1
35.24,29.36,70.19,0
18.23,49.11,719.55,0
56.78,10.46,771.79,1
40.7,83.12,73.24,0
32.87,52.8,381.19,0
44.76,85.85,379.97,0
30.03,67.31,444.16,0
28.86,88.98,767.23,0
37.26,80.38,172.52,0
45.50867808612577,23.773848420637755,1161.7912914622946,1
54.45,30.86,728.79,1
27.16,68.11,118.95,0
51.08,28.52,775.0,1
46.61,30.93,1067.68,1
41.56,29.25,1003.59,0
46.33,25.17,683.71,1
47.63,24.63,1183.54,1
59.69,33.77,884.64,1
59.1,14.72,644.54,1
40.66,54.2,624.61,0
22.23,83.1,314.65,0
41.66,31.26,632.73,1
20.01,23.42,308.31,0
43.49,16.57,1048.91,1
49.81,18.76,967.69,1
41.7,23.07,764.48,1
52.77,13.97,1078.35,1
20.74,34.71,732.6,0
44.26,85.15,798.73,0
53.8,20.36,1071.69,1
46.14,11.86,973.68,1
41.7,50.4,571.82,0
45.29,5.24,957.09,1
25.74,39.27,22.95,0
55.88,23.72,712.82,1
42.99,7.41,679.97,1
43.94,15.72,1103.78,1
34.38,68.22,13.09,0
42.1,59.97,75.65,0
49.55,32.34,771.02,1
50.86,13.96,842.74,1
30.44,24.68,761.63,0
48.36,23.37,1097.74,1
19.83,63.49,661.54,0
41.32,15.3,1033.26,1
31.23,75.01,715.05,0
48.35,26.16,28.088693660966292,1
38.04,48.87,405.1,0
19.17,42.38,316.63,0
52.22,16.78,604.43,1
52.27,31.41,1198.67,1
41.69,7.57,816.16,1
46.14,19.74,915.3,1
42.05,43.41,606.84,0
55.92,20.3,692.14,0
50.36,6.78,1003.62,1
36.56,50.04,536.77,0
25.99,27.37,619.35,0
42.65,29.16,903.56,1
22.49,72.17,383.17,0
45.78,8.66,882.11,1
19.95,73.88,195.98,0
45.41,27.06,1127.52,1
42.7,23.82,499.59,0
39.55,70.8,316.39,0
35.1,75.34,218.23,0
52.59,28.54,656.62,1
55.83,5.16,1142.34,1
43.62,61.27,38.92,0
55.65,28.25,701.25,1
42.1,23.87,1017.28,1
28.11,28.78,107.42,0
40.53,56.08,427.97,0
41.65,70.72,577.92,0
